"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM"	"temp"	"pressure"	"humidity"	"wind"	"WindTemp" 
1564	"2022-03-12 06:33:26"	298	0	20.51	1004	88.22	0.22032	9
1565	"2022-03-12 06:33:36"	298	0	20.51	1004	88.22	0.12294	9
1566	"2022-03-12 06:33:46"	298	0	20.51	1004	88.21	0.03414	9
1567	"2022-03-12 06:33:56"	298	0	20.51	1004	88.29	0.01962	9
1568	"2022-03-12 06:34:06"	298	0	20.51	1004	88.37	0.16380	9
1569	"2022-03-12 06:34:16"	298	0	20.51	1004	88.36	0.11591	9
1570	"2022-03-12 06:34:26"	298	0	20.51	1004	88.37	0.08473	9
1571	"2022-03-12 06:34:36"	298	0	20.51	1004	88.33	0.10788	9
1572	"2022-03-12 06:34:46"	298	0	20.51	1004	88.30	0.12465	8
1573	"2022-03-12 06:34:56"	298	0	20.51	1004	88.30	0.15739	8
1574	"2022-03-12 06:35:06"	298	0	20.51	1004	88.26	0.04458	9
1575	"2022-03-12 06:35:16"	298	0	20.51	1004	88.20	0.11462	9
1576	"2022-03-12 06:35:26"	298	0	20.51	1004	88.20	0.10952	8
1577	"2022-03-12 06:35:36"	298	0	20.51	1004	88.18	0.10402	9
1578	"2022-03-12 06:35:46"	298	0	20.51	1004	88.16	0.18166	9
1579	"2022-03-12 06:35:56"	298	0	20.51	1004	88.21	0.15533	9
1580	"2022-03-12 06:36:06"	298	0	20.51	1004	88.26	0.07917	9
1581	"2022-03-12 06:36:16"	298	0	20.51	1004	88.22	0.09161	9
1582	"2022-03-12 06:36:26"	298	0	20.51	1004	88.22	0.21844	9
1583	"2022-03-12 06:36:36"	298	0	20.51	1004	88.24	0.13024	9
1584	"2022-03-12 06:36:46"	298	0	20.51	1004	88.23	0.15739	8
1585	"2022-03-12 06:36:56"	298	0	20.51	1004	88.19	0.22898	9
1586	"2022-03-12 06:37:06"	298	0	20.51	1004	88.18	0.15387	9
1587	"2022-03-12 06:37:16"	298	0	20.51	1004	88.15	0.07917	9
1588	"2022-03-12 06:37:26"	298	0	20.51	1004	88.17	0.13024	9
1589	"2022-03-12 06:37:36"	298	0	20.51	1004	88.18	0.14105	9
1590	"2022-03-12 06:37:46"	298	0	20.51	1004	88.19	0.11873	9
1591	"2022-03-12 06:37:56"	298	0	20.51	1004	88.20	0.11640	8
1592	"2022-03-12 06:38:06"	298	0	20.51	1004	88.21	0.14105	9
1593	"2022-03-12 06:38:16"	298	0	20.51	1004	88.26	0.13470	9
1594	"2022-03-12 06:38:26"	298	0	20.51	1004	88.30	0.16031	9
1595	"2022-03-12 06:38:36"	298	0	20.51	1004	88.27	0.19837	9
1596	"2022-03-12 06:38:46"	298	0	20.51	1004	88.23	0.15199	9
1597	"2022-03-12 06:38:56"	298	0	20.51	1004	88.23	0.16234	8
1598	"2022-03-12 06:39:06"	298	0	20.51	1004	88.23	0.10788	9
1599	"2022-03-12 06:39:16"	298	0	20.51	1004	88.29	0.09660	9
1600	"2022-03-12 06:39:26"	298	0	20.51	1004	88.30	0.08377	8
1601	"2022-03-12 06:39:36"	298	0	20.51	1004	88.29	0.20824	9
1602	"2022-03-12 06:39:46"	298	0	20.51	1004	88.26	0.20078	8
1603	"2022-03-12 06:39:56"	298	0	20.51	1004	88.29	0.11462	9
1604	"2022-03-12 06:40:06"	298	0	20.51	1004	88.30	0.07292	9
1605	"2022-03-12 06:40:16"	298	0	20.51	1004	88.30	0.09923	8
1606	"2022-03-12 06:40:25"	298	0	20.51	1004	88.30	0.13782	9
1607	"2022-03-12 06:40:35"	298	0	20.51	1004	88.36	0.13332	9
1608	"2022-03-12 06:40:45"	298	0	20.51	1004	88.34	0.15739	8
1609	"2022-03-12 06:40:55"	298	0	20.51	1004	88.34	0.10141	9
1610	"2022-03-12 06:41:05"	298	0	20.51	1004	88.31	0.14570	9
1611	"2022-03-12 06:41:15"	298	0	20.51	1004	88.26	0.16380	9
1612	"2022-03-12 06:41:25"	298	0	20.51	1004	88.26	0.18328	9
1613	"2022-03-12 06:41:35"	298	0	20.51	1004	88.23	0.25724	9
1614	"2022-03-12 06:41:45"	298	0	20.51	1004	88.22	0.13332	9
1615	"2022-03-12 06:41:55"	298	0	20.51	1004	88.21	0.08812	9
1616	"2022-03-12 06:42:05"	298	0	20.51	1004	88.15	0.11750	9
1617	"2022-03-12 06:42:15"	298	0	20.51	1004	88.22	0.10672	9
1618	"2022-03-12 06:42:25"	298	0	20.51	1004	88.28	0.08243	9
1619	"2022-03-12 06:42:35"	298	0	20.51	1004	88.32	0.20654	8
1620	"2022-03-12 06:42:45"	298	0	20.51	1004	88.32	0.13024	9
1621	"2022-03-12 06:42:55"	298	0	20.51	1004	88.29	0.16740	9
1622	"2022-03-12 06:43:05"	298	0	20.51	1004	88.26	0.13332	9
1623	"2022-03-12 06:43:15"	298	0	20.51	1004	88.25	0.12876	9
1624	"2022-03-12 06:43:25"	298	0	20.51	1004	88.26	0.19666	9
1625	"2022-03-12 06:43:35"	298	0	20.51	1004	88.26	0.15533	9
1626	"2022-03-12 06:43:45"	298	0	20.51	1004	88.29	0.16104	8
1627	"2022-03-12 06:43:55"	298	0	20.51	1004	88.28	0.16602	8
1628	"2022-03-12 06:44:05"	298	0	20.51	1004	88.28	0.12893	9
1629	"2022-03-12 06:44:15"	298	0	20.51	1004	88.33	0.10672	9
1630	"2022-03-12 06:44:25"	298	0	20.51	1004	88.30	0.05954	8
1631	"2022-03-12 06:44:35"	298	0	20.51	1004	88.24	0.15878	9
1632	"2022-03-12 06:44:45"	298	0	20.51	1004	88.23	0.30866	8
1633	"2022-03-12 06:44:55"	298	0	20.51	1004	88.26	0.04458	9
1634	"2022-03-12 06:45:05"	298	0	20.51	1004	88.21	0.07600	9
1635	"2022-03-12 06:45:15"	298	0	20.51	1004	88.19	0.18711	9
1636	"2022-03-12 06:45:25"	298	0	20.51	1004	88.21	0.07901	8
1637	"2022-03-12 06:45:35"	298	0	20.51	1004	88.24	0.04090	9
1638	"2022-03-12 06:45:45"	298	0	20.51	1004	88.30	0.14715	9
1639	"2022-03-12 06:45:55"	298	0	20.51	1004	88.29	0.10788	9
1640	"2022-03-12 06:46:05"	298	0	20.51	1004	88.27	0.13621	9
1641	"2022-03-12 06:46:15"	298	0	20.51	1004	88.29	0.10523	9
1642	"2022-03-12 06:46:25"	298	0	20.51	1004	88.29	0.15739	8
1643	"2022-03-12 06:46:35"	298	0	20.51	1004	88.25	0.18961	8
1644	"2022-03-12 06:46:45"	298	0	20.51	1004	88.22	0.14907	8
1645	"2022-03-12 06:46:55"	298	0	20.51	1004	88.20	0.23985	8
1646	"2022-03-12 06:47:05"	298	0	20.51	1004	88.25	0.10402	9
1647	"2022-03-12 06:47:15"	298	0	20.51	1004	88.23	0.20654	8
1648	"2022-03-12 06:47:25"	298	0	20.51	1004	88.25	0.15046	9
1649	"2022-03-12 06:47:35"	298	0	20.51	1004	88.27	0.13332	9
1650	"2022-03-12 06:47:45"	298	0	20.51	1004	88.30	0.20824	9
1651	"2022-03-12 06:47:55"	298	0	20.51	1004	88.32	0.08143	9
1652	"2022-03-12 06:48:05"	298	0	20.51	1004	88.33	0.12893	9
1653	"2022-03-12 06:48:15"	298	0	20.51	1004	88.36	0.17257	9
1654	"2022-03-12 06:48:25"	298	0	20.51	1004	88.33	0.09768	9
1655	"2022-03-12 06:48:35"	298	0	20.51	1004	88.34	0.19837	9
1656	"2022-03-12 06:48:45"	298	0	20.51	1004	88.33	0.10569	8
1657	"2022-03-12 06:48:55"	298	0	20.51	1004	88.32	0.24171	9
1658	"2022-03-12 06:49:05"	298	0	20.51	1004	88.30	0.10141	9
1659	"2022-03-12 06:49:15"	298	0	20.51	1004	88.32	0.24455	8
1660	"2022-03-12 06:49:25"	298	0	20.51	1004	88.33	0.17112	8
1661	"2022-03-12 06:49:35"	298	0	20.51	1004	88.32	0.12164	9
1662	"2022-03-12 06:49:45"	298	0	20.51	1004	88.30	0.17257	9
1663	"2022-03-12 06:49:55"	298	0	20.51	1004	88.27	0.13782	9
1664	"2022-03-12 06:50:05"	298	0	20.51	1004	88.25	0.13326	9
1665	"2022-03-12 06:50:15"	298	0	20.51	1004	88.20	0.06879	9
1666	"2022-03-12 06:50:25"	298	0	20.51	1004	88.26	0.13332	9
1667	"2022-03-12 06:50:35"	298	0	20.51	1004	88.27	0.08812	9
1668	"2022-03-12 06:50:45"	298	0	20.51	1004	88.30	0.17112	8
1669	"2022-03-12 06:50:55"	298	0	20.51	1004	88.29	0.13652	8
1670	"2022-03-12 06:51:05"	298	0	20.51	1004	88.30	0.12164	9
1671	"2022-03-12 06:51:15"	298	0	20.51	1004	88.30	0.18711	9
1672	"2022-03-12 06:51:25"	298	0	20.51	1004	88.23	0.15199	9
1673	"2022-03-12 06:51:35"	298	0	20.51	1004	88.18	0.10916	9
1674	"2022-03-12 06:51:45"	298	0	20.51	1004	88.14	0.08143	9
1675	"2022-03-12 06:51:55"	298	0	20.51	1004	88.14	0.12294	9
1676	"2022-03-12 06:52:05"	298	0	20.51	1004	88.19	0.27137	9
1677	"2022-03-12 06:52:15"	298	0	20.51	1004	88.18	0.14570	9
1678	"2022-03-12 06:52:25"	298	0	20.51	1004	88.17	0.16894	9
1679	"2022-03-12 06:52:35"	298	0	20.51	1004	88.22	0.14105	9
1680	"2022-03-12 06:52:45"	298	0	20.51	1004	88.27	0.16602	8
1681	"2022-03-12 06:52:55"	298	0	20.51	1004	88.33	0.15387	9
1682	"2022-03-12 06:53:05"	298	0	20.51	1004	88.42	0.12436	9
1683	"2022-03-12 06:53:15"	298	0	20.51	1004	88.39	0.04996	9
1684	"2022-03-12 06:53:25"	298	0	20.51	1004	88.37	0.19267	9
1685	"2022-03-12 06:53:35"	298	0	20.51	1004	88.36	0.11062	9
1686	"2022-03-12 06:53:45"	298	0	20.51	1004	88.33	0.24941	8
1687	"2022-03-12 06:53:55"	298	0	20.51	1004	88.26	0.09303	8
1688	"2022-03-12 06:54:05"	298	0	20.51	1004	88.23	0.18711	9
1689	"2022-03-12 06:54:15"	298	0	20.51	1004	88.23	0.11462	9
1690	"2022-03-12 06:54:25"	298	0	20.51	1004	88.28	0.07292	9
1691	"2022-03-12 06:54:35"	298	0	20.51	1004	88.29	0.19666	9
1692	"2022-03-12 06:54:45"	298	0	20.51	1004	88.29	0.08710	9
1693	"2022-03-12 06:54:55"	298	0	20.51	1004	88.29	0.15387	9
1694	"2022-03-12 06:55:05"	298	0	20.51	1004	88.23	0.10477	8
1695	"2022-03-12 06:55:15"	298	0	20.51	1004	88.25	0.12436	9
1696	"2022-03-12 06:55:25"	298	0	20.51	1004	88.29	0.14715	9
1697	"2022-03-12 06:55:35"	298	0	20.51	1004	88.34	0.07917	9
1698	"2022-03-12 06:55:45"	298	0	20.51	1004	88.36	0.13652	8
1699	"2022-03-12 06:55:55"	298	0	20.51	1004	88.32	0.11062	9
1700	"2022-03-12 06:56:05"	298	0	20.51	1004	88.32	0.20024	9
1701	"2022-03-12 06:56:15"	297	0	20.51	1004	88.38	0.15533	9
1702	"2022-03-12 06:56:25"	298	0	20.51	1004	88.44	0.18702	9
1703	"2022-03-12 06:56:35"	297	0	20.51	1004	88.42	0.09520	9
1704	"2022-03-12 06:56:45"	298	0	20.51	1004	88.42	0.12008	9
1705	"2022-03-12 06:56:55"	297	0	20.51	1004	88.44	0.11591	9
1706	"2022-03-12 06:57:05"	298	0	20.51	1004	88.45	0.21422	9
1707	"2022-03-12 06:57:15"	298	0	20.51	1004	88.41	0.16380	9
1708	"2022-03-12 06:57:25"	298	0	20.51	1004	88.38	0.06305	9
1709	"2022-03-12 06:57:35"	298	0	20.51	1004	88.33	0.11062	9
1710	"2022-03-12 06:57:45"	298	0	20.51	1004	88.32	0.13652	8
1711	"2022-03-12 06:57:55"	297	0	20.51	1004	88.33	0.15046	9
1712	"2022-03-12 06:58:05"	298	0	20.51	1004	88.32	0.17257	9
1713	"2022-03-12 06:58:15"	297	0	20.51	1004	88.31	0.27137	9
1714	"2022-03-12 06:58:25"	297	0	20.51	1004	88.26	0.18557	8
1715	"2022-03-12 06:58:35"	298	0	20.51	1004	88.25	0.06223	9
1716	"2022-03-12 06:58:45"	297	0	20.51	1004	88.32	0.12465	8
1717	"2022-03-12 06:58:55"	297	0	20.51	1004	88.30	0.11750	9
1718	"2022-03-12 06:59:05"	298	0	20.51	1004	88.29	0.13209	8
1719	"2022-03-12 06:59:15"	297	0	20.51	1004	88.29	0.13470	9
1720	"2022-03-12 06:59:25"	297	0	20.51	1004	88.32	0.19837	9
1721	"2022-03-12 06:59:35"	297	0	20.51	1004	88.34	0.16234	8
1722	"2022-03-12 06:59:45"	298	0	20.51	1004	88.29	0.13535	8
1723	"2022-03-12 06:59:55"	297	0	20.51	1004	88.27	0.14439	8
1724	"2022-03-12 07:00:05"	298	0	20.51	1004	88.28	0.09888	9
1725	"2022-03-12 07:00:15"	297	0	20.51	1004	88.31	0.09768	9
1726	"2022-03-12 07:00:25"	297	0	20.51	1004	88.27	0.21675	8
1727	"2022-03-12 07:00:35"	297	0	20.51	1004	88.27	0.15387	9
1728	"2022-03-12 07:00:45"	297	0	20.51	1004	88.24	0.17112	8
1729	"2022-03-12 07:00:55"	297	0	20.51	1004	88.24	0.15046	9
1730	"2022-03-12 07:01:05"	298	0	20.51	1004	88.21	0.05846	9
1731	"2022-03-12 07:01:15"	297	0	20.51	1004	88.19	0.15046	9
1732	"2022-03-12 07:01:25"	297	0	20.51	1004	88.18	0.12588	9
1733	"2022-03-12 07:01:35"	297	0	20.51	1004	88.17	0.03356	9
1734	"2022-03-12 07:01:45"	297	0	20.51	1004	88.19	0.13621	9
1735	"2022-03-12 07:01:55"	297	0	20.51	1004	88.18	0.13470	9
1736	"2022-03-12 07:02:05"	297	0	20.51	1004	88.17	0.08022	9
1737	"2022-03-12 07:02:15"	297	0	20.51	1004	88.18	0.16031	9
1738	"2022-03-12 07:02:25"	297	0	20.51	1004	88.21	0.11591	9
1739	"2022-03-12 07:02:35"	297	0	20.51	1004	88.19	0.13209	8
1740	"2022-03-12 07:02:45"	297	0	20.51	1004	88.15	0.12164	9
1741	"2022-03-12 07:02:55"	297	0	20.51	1004	88.16	0.12893	9
1742	"2022-03-12 07:03:05"	297	0	20.51	1004	88.14	0.15387	9
1743	"2022-03-12 07:03:15"	297	0	20.51	1004	88.09	0.10672	9
1744	"2022-03-12 07:03:25"	297	0	20.51	1004	88.04	0.28151	8
1745	"2022-03-12 07:03:35"	297	0	20.51	1004	87.99	0.15046	9
1746	"2022-03-12 07:03:45"	297	0	20.51	1004	88.02	0.19267	9
1747	"2022-03-12 07:03:55"	297	0	20.51	1004	88.06	0.12465	8
1748	"2022-03-12 07:04:05"	297	0	20.51	1004	88.07	0.12777	8
1749	"2022-03-12 07:04:15"	297	0	20.51	1004	88.10	0.28862	8
1750	"2022-03-12 07:04:25"	297	0	20.51	1004	88.10	0.10026	9
1751	"2022-03-12 07:04:35"	297	0	20.51	1004	88.11	0.10402	9
1752	"2022-03-12 07:04:45"	297	0	20.51	1004	88.16	0.07431	8
1753	"2022-03-12 07:04:55"	297	0	20.51	1004	88.22	0.11640	8
1754	"2022-03-12 07:05:05"	297	0	20.51	1004	88.24	0.15878	9
1755	"2022-03-12 07:05:15"	297	0	20.51	1004	88.25	0.13787	10
1756	"2022-03-12 07:05:25"	297	0	20.51	1004	88.26	0.13332	9
1757	"2022-03-12 07:05:35"	297	0	20.51	1004	88.29	0.12465	8
1758	"2022-03-12 07:05:45"	297	0	20.51	1004	88.24	0.06787	9
1759	"2022-03-12 07:05:55"	297	0	20.51	1004	88.26	0.15870	9
1760	"2022-03-12 07:06:05"	297	0	20.51	1004	88.24	0.15870	9
1761	"2022-03-12 07:06:15"	297	0	20.51	1004	88.24	0.16380	9
1762	"2022-03-12 07:06:25"	297	0	20.51	1004	88.25	0.11184	9
1763	"2022-03-12 07:06:35"	297	0	20.51	1004	88.30	0.18166	9
1764	"2022-03-12 07:06:45"	297	0	20.51	1004	88.32	0.09888	9
1765	"2022-03-12 07:06:55"	297	0	20.51	1004	88.33	0.32392	9
1766	"2022-03-12 07:07:05"	297	0	20.51	1004	88.38	0.21675	8
1767	"2022-03-12 07:07:15"	297	0	20.51	1004	88.41	0.20824	9
1768	"2022-03-12 07:07:25"	297	0	20.51	1004	88.38	0.20654	8
1769	"2022-03-12 07:07:35"	297	0	20.51	1004	88.44	0.15046	9
1770	"2022-03-12 07:07:45"	297	0	20.51	1004	88.41	0.19106	8
1771	"2022-03-12 07:07:55"	297	0	20.51	1004	88.43	0.12294	9
1772	"2022-03-12 07:08:05"	297	0	20.51	1004	88.43	0.08473	9
1773	"2022-03-12 07:08:15"	297	0	20.51	1004	88.46	0.18506	9
1774	"2022-03-12 07:08:25"	297	0	20.51	1004	88.45	0.18711	9
1775	"2022-03-12 07:08:35"	297	0	20.51	1004	88.37	0.25770	8
1776	"2022-03-12 07:08:45"	297	0	20.51	1004	88.38	0.14439	8
1777	"2022-03-12 07:08:55"	297	0	20.51	1004	88.40	0.07292	9
1778	"2022-03-12 07:09:05"	297	0	20.51	1004	88.38	0.13872	8
1779	"2022-03-12 07:09:15"	297	0	20.51	1004	88.29	0.18328	9
1780	"2022-03-12 07:09:25"	297	0	20.51	1004	88.28	0.08579	9
1781	"2022-03-12 07:09:35"	297	0	20.51	1004	88.31	0.08377	8
1782	"2022-03-12 07:09:45"	297	0	20.51	1004	88.34	0.09768	9
1783	"2022-03-12 07:09:55"	297	0	20.51	1004	88.37	0.16234	8
1784	"2022-03-12 07:10:05"	297	0	20.51	1004	88.35	0.07600	9
1785	"2022-03-12 07:10:15"	297	0	20.51	1004	88.31	0.12465	8
1786	"2022-03-12 07:10:25"	297	0	20.51	1004	88.34	0.17786	9
1787	"2022-03-12 07:10:35"	297	0	20.51	1004	88.34	0.14439	8
1788	"2022-03-12 07:10:45"	297	0	20.51	1004	88.36	0.18328	9
1789	"2022-03-12 07:10:55"	297	0	20.51	1004	88.36	0.11062	9
1790	"2022-03-12 07:11:05"	297	0	20.51	1004	88.36	0.18506	9
1791	"2022-03-12 07:11:15"	297	0	20.51	1004	88.34	0.18557	8
1792	"2022-03-12 07:11:25"	297	0	20.51	1004	88.37	0.04618	8
1793	"2022-03-12 07:11:35"	297	0	20.51	1004	88.36	0.12588	9
1794	"2022-03-12 07:11:45"	297	0	20.51	1004	88.29	0.15199	9
1795	"2022-03-12 07:11:55"	297	0	20.51	1004	88.25	0.16234	8
1796	"2022-03-12 07:12:05"	297	0	20.51	1004	88.22	0.14784	8
1797	"2022-03-12 07:12:15"	297	0	20.51	1004	88.19	0.11346	8
1798	"2022-03-12 07:12:25"	297	0	20.51	1004	88.14	0.15878	9
1799	"2022-03-12 07:12:35"	297	0	20.51	1004	88.13	0.11062	9
1800	"2022-03-12 07:12:45"	297	0	20.51	1004	88.14	0.08710	9
1801	"2022-03-12 07:12:55"	297	0	20.51	1004	88.11	0.10952	8
1802	"2022-03-12 07:13:05"	297	0	20.51	1004	88.15	0.07386	9
1803	"2022-03-12 07:13:15"	297	0	20.51	1004	88.17	0.18328	9
1804	"2022-03-12 07:13:25"	297	0	20.51	1004	88.21	0.18711	9
1805	"2022-03-12 07:13:35"	297	0	20.51	1004	88.25	0.15533	9
1806	"2022-03-12 07:13:45"	297	0	20.51	1004	88.27	0.11462	9
1807	"2022-03-12 07:13:55"	297	0	20.51	1004	88.23	0.08243	9
1808	"2022-03-12 07:14:05"	297	0	20.51	1004	88.22	0.13040	10
1809	"2022-03-12 07:14:15"	297	0	20.51	1004	88.28	0.17957	9
1810	"2022-03-12 07:14:25"	297	0	20.51	1004	88.31	0.18166	9
1811	"2022-03-12 07:14:35"	297	0	20.51	1004	88.32	0.10402	9
1812	"2022-03-12 07:14:45"	297	0	20.51	1004	88.34	0.09280	9
1813	"2022-03-12 07:14:55"	297	0	20.51	1004	88.36	0.07093	10
1814	"2022-03-12 07:15:05"	297	0	20.51	1004	88.36	0.21422	9
1815	"2022-03-12 07:15:15"	297	0	20.51	1004	88.33	0.14439	8
1816	"2022-03-12 07:15:25"	297	0	20.51	1004	88.32	0.08143	9
1817	"2022-03-12 07:15:35"	297	0	20.51	1004	88.26	0.12465	8
1818	"2022-03-12 07:15:45"	297	0	20.51	1004	88.26	0.15046	9
1819	"2022-03-12 07:15:55"	297	0	20.51	1004	88.23	0.18881	9
1820	"2022-03-12 07:16:05"	297	0	20.51	1004	88.26	0.22730	8
1821	"2022-03-12 07:16:15"	297	0	20.51	1004	88.29	0.13024	9
1822	"2022-03-12 07:16:25"	297	0	20.51	1004	88.27	0.22898	9
1823	"2022-03-12 07:16:35"	297	0	20.51	1004	88.26	0.15387	9
1824	"2022-03-12 07:16:45"	297	0	20.51	1004	88.24	0.13332	9
1825	"2022-03-12 07:16:55"	297	0	20.51	1004	88.21	0.12465	8
1826	"2022-03-12 07:17:05"	297	0	20.51	1004	88.22	0.19267	9
1827	"2022-03-12 07:17:15"	297	0	20.51	1004	88.28	0.11062	9
1828	"2022-03-12 07:17:25"	297	0	20.51	1004	88.29	0.12047	8
1829	"2022-03-12 07:17:35"	297	0	20.51	1004	88.33	0.10195	8
1830	"2022-03-12 07:17:45"	297	0	20.51	1004	88.36	0.15387	9
1831	"2022-03-12 07:17:55"	297	0	20.51	1004	88.40	0.20418	9
1832	"2022-03-12 07:18:05"	297	0	20.51	1004	88.34	0.17419	9
1833	"2022-03-12 07:18:15"	297	0	20.51	1004	88.32	0.19267	9
1834	"2022-03-12 07:18:25"	297	0	20.51	1004	88.31	0.15046	9
1835	"2022-03-12 07:18:35"	297	0	20.51	1004	88.29	0.17063	9
1836	"2022-03-12 07:18:45"	297	0	20.51	1004	88.25	0.16200	9
1837	"2022-03-12 07:18:55"	297	0	20.51	1004	88.22	0.14105	9
1838	"2022-03-12 07:19:05"	297	0	20.51	1004	88.22	0.20239	9
1839	"2022-03-12 07:19:15"	297	0	20.51	1004	88.22	0.15046	9
1840	"2022-03-12 07:19:25"	297	0	20.51	1004	88.24	0.13332	9
1841	"2022-03-12 07:19:35"	297	0	20.51	1004	88.21	0.08473	9
1842	"2022-03-12 07:19:45"	297	0	20.51	1004	88.27	0.12465	8
1843	"2022-03-12 07:19:55"	297	0	20.51	1004	88.29	0.16234	8
1844	"2022-03-12 07:20:05"	297	0	20.51	1004	88.25	0.14715	9
1845	"2022-03-12 07:20:15"	297	0	20.51	1004	88.20	0.07208	8
1846	"2022-03-12 07:20:25"	297	0	20.51	1004	88.26	0.09923	8
1847	"2022-03-12 07:20:35"	297	0	20.51	1004	88.31	0.10402	9
1848	"2022-03-12 07:20:45"	297	0	20.51	1004	88.32	0.15533	9
1849	"2022-03-12 07:20:55"	297	0	20.51	1004	88.28	0.17112	8
1850	"2022-03-12 07:21:05"	297	0	20.51	1004	88.23	0.08473	9
1851	"2022-03-12 07:21:15"	297	0	20.51	1004	88.19	0.11542	8
1852	"2022-03-12 07:21:25"	297	0	20.51	1004	88.21	0.07737	8
1853	"2022-03-12 07:21:35"	297	0	20.51	1004	88.26	0.14907	8
1854	"2022-03-12 07:21:45"	297	0	20.51	1004	88.29	0.10026	9
1855	"2022-03-12 07:21:55"	297	0	20.51	1004	88.26	0.23985	8
1856	"2022-03-12 07:22:05"	297	0	20.51	1004	88.30	0.12164	9
1857	"2022-03-12 07:22:15"	297	0	20.51	1004	88.33	0.14243	9
1858	"2022-03-12 07:22:25"	297	0	20.51	1004	88.37	0.13652	8
1859	"2022-03-12 07:22:35"	297	0	20.51	1004	88.37	0.14439	8
1860	"2022-03-12 07:22:45"	297	0	20.51	1004	88.35	0.13782	9
1861	"2022-03-12 07:22:55"	297	0	20.51	1004	88.32	0.10916	9
1862	"2022-03-12 07:23:05"	297	0	20.51	1004	88.31	0.05846	9
1863	"2022-03-12 07:23:15"	297	0	20.51	1004	88.29	0.15387	9
1864	"2022-03-12 07:23:25"	297	0	20.51	1004	88.27	0.17633	8
1865	"2022-03-12 07:23:35"	297	0	20.51	1004	88.31	0.10672	9
1866	"2022-03-12 07:23:45"	297	0	20.51	1004	88.28	0.12588	9
1867	"2022-03-12 07:23:55"	297	0	20.51	1004	88.30	0.13209	8
1868	"2022-03-12 07:24:05"	297	0	20.51	1004	88.30	0.19267	9
1869	"2022-03-12 07:24:15"	297	0	20.51	1004	88.31	0.16200	9
1870	"2022-03-12 07:24:25"	297	0	20.51	1004	88.33	0.16380	9
1871	"2022-03-12 07:24:35"	297	0	20.51	1004	88.33	0.10672	9
1872	"2022-03-12 07:24:45"	297	0	20.51	1004	88.33	0.22280	8
1873	"2022-03-12 07:24:55"	297	0	20.51	1004	88.31	0.10916	9
1874	"2022-03-12 07:25:05"	297	0	20.51	1004	88.30	0.10672	9
1875	"2022-03-12 07:25:15"	297	0	20.51	1004	88.22	0.09563	8
1876	"2022-03-12 07:25:25"	297	0	20.51	1004	88.23	0.07208	8
1877	"2022-03-12 07:25:35"	297	0	20.51	1004	88.26	0.13209	8
1878	"2022-03-12 07:25:45"	297	0	20.51	1004	88.30	0.14105	9
1879	"2022-03-12 07:25:55"	297	0	20.51	1004	88.31	0.08579	9
1880	"2022-03-12 07:26:05"	297	0	20.51	1004	88.35	0.15256	8
1881	"2022-03-12 07:26:15"	297	0	20.51	1004	88.36	0.16740	9
1882	"2022-03-12 07:26:25"	297	0	20.51	1004	88.36	0.14907	8
1883	"2022-03-12 07:26:35"	297	0	20.51	1004	88.37	0.08473	9
1884	"2022-03-12 07:26:45"	297	0	20.51	1004	88.34	0.23985	8
1885	"2022-03-12 07:26:55"	296	0	20.51	1004	88.34	0.19666	9
1886	"2022-03-12 07:27:05"	297	0	20.51	1004	88.32	0.12588	9
1887	"2022-03-12 07:27:15"	297	0	20.51	1004	88.30	0.18166	9
1888	"2022-03-12 07:27:25"	297	0	20.51	1004	88.30	0.05085	9
1889	"2022-03-12 07:27:35"	297	0	20.51	1004	88.26	0.13470	9
1890	"2022-03-12 07:27:45"	297	0	20.51	1004	88.26	0.10402	9
1891	"2022-03-12 07:27:55"	296	0	20.51	1004	88.33	0.14439	8
1892	"2022-03-12 07:28:05"	297	0	20.51	1004	88.37	0.09161	9
1893	"2022-03-12 07:28:15"	296	0	20.51	1004	88.40	0.25724	9
1894	"2022-03-12 07:28:25"	297	0	20.51	1004	88.37	0.12725	9
1895	"2022-03-12 07:28:35"	297	0	20.51	1004	88.32	0.08143	9
1896	"2022-03-12 07:28:45"	297	0	20.51	1004	88.25	0.07511	8
1897	"2022-03-12 07:28:55"	296	0	20.51	1004	88.24	0.17597	9
1898	"2022-03-12 07:29:05"	297	0	20.51	1004	88.24	0.20024	9
1899	"2022-03-12 07:29:15"	296	0	20.51	1004	88.29	0.16602	8
1900	"2022-03-12 07:29:25"	296	0	20.51	1004	88.33	0.19106	8
1901	"2022-03-12 07:29:35"	296	0	20.51	1004	88.33	0.13782	9
1902	"2022-03-12 07:29:45"	296	0	20.51	1004	88.34	0.08473	9
1903	"2022-03-12 07:29:55"	296	0	20.51	1004	88.35	0.11184	9
1904	"2022-03-12 07:30:05"	297	0	20.51	1004	88.32	0.09053	9
1905	"2022-03-12 07:30:15"	296	0	20.51	1004	88.29	0.14105	9
1906	"2022-03-12 07:30:25"	296	0	20.51	1004	88.32	0.13652	8
1907	"2022-03-12 07:30:35"	296	0	20.51	1004	88.28	0.20418	9
1908	"2022-03-12 07:30:45"	296	0	20.51	1004	88.22	0.07700	9
1909	"2022-03-12 07:30:55"	296	0	20.51	1004	88.25	0.11873	9
1910	"2022-03-12 07:31:05"	296	0	20.51	1004	88.23	0.15878	9
1911	"2022-03-12 07:31:15"	296	0	20.51	1004	88.27	0.07822	9
